job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay,url
75102708,Data Engineer Intern,Intern will be playing a key role in the revamp of existing data pipelines and building new pipelines that are essential for data analyst/data scie...,Razer Inc.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12T19:01:00Z,13d ago,https://www.jobstreet.com.sg/job/75102708
75198928,Machine Learning Engineer - Paid Ads (Campus Recruitment 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-17T08:02:35Z,9d ago,https://www.jobstreet.com.sg/job/75198928
75287404,Senior data engineer / developer - trading technology,"You'll be working at the intersection of trading and technology to transform markets around the world.
Requirements
Have 2-9 years of work experien...",Hunter Bond,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-19T16:53:00Z,6d ago,https://www.jobstreet.com.sg/job/75287404
75270347,Promotion Algorithm Data Engineer - Marketplace Intelligence and Data,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Engineering - Software,Full time,,2024-04-19T06:55:54Z,7d ago,https://www.jobstreet.com.sg/job/75270347
75161567,Lead Data Scientist II,"Involves providing unique, high impact, technical or expert advice to directors or officers within a region or internationally. Data Science; Advan...",Federal Express (S) Pte Ltd,Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-04-08T12:38:00Z,17d ago,https://www.jobstreet.com.sg/job/75161567
75332015,Quantitative Analyst,"As a Quantitative Analyst in the blockchain industry, you will play a pivotal role in developing sophisticated quantitative models and analytical t...",TXT TECHNICAL PTE. LTD.,Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-04-22T14:14:00Z,3d ago,https://www.jobstreet.com.sg/job/75332015
75373331,Senior/Staff Responsible AI Scientist (Language Models),"This role focuses on evaluating language models for robustness, biases, and security, developing AI evaluation tools focusing on fairness and privacy.",SGInnovate,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-24T03:31:30Z,2d ago,https://www.jobstreet.com.sg/job/75373331
74995625,Data Scientist (Contract),You will be part of the analytics team providing accurate information and analysis results to management and clinical departments.,Ng Teng Fong General Hospital,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-08T07:55:07Z,18d ago,https://www.jobstreet.com.sg/job/74995625
75254198,R&D AI Engineer,Identify/plan/realize deep learning and AI business models.,LITE-ON SINGAPORE PTE LTD,North-East Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-19T03:14:49Z,7d ago,https://www.jobstreet.com.sg/job/75254198
75206518,Data Engineer,"• At least 5 years of experience working as a data engineer or backend developer in a big data field.
• Solid working knowledge of implementing the...",TECHNOPALS CONSULTANTS PTE. LTD.,West Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-17T13:42:00Z,8d ago,https://www.jobstreet.com.sg/job/75206518
75207606,Machine Learning Researcher - LLM Agent,"About ByteDance Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, includin...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-17T15:13:00Z,8d ago,https://www.jobstreet.com.sg/job/75207606
75207477,"Machine Learning Researcher, LLM Agent","About ByteDance Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, includin...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-17T15:13:00Z,8d ago,https://www.jobstreet.com.sg/job/75207477
75253041,Regional Risk & Compliance Modeling Intern - Digital Banking (May to Aug 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Banking & Financial Services,Compliance & Risk,Contract/Temp,,2024-04-19T03:00:43Z,7d ago,https://www.jobstreet.com.sg/job/75253041
75367335,Temporary Executive (Statistics and Data Science),"Date: 5 Apr 2024
Location:
SCIENCE, Kent Ridge Campus, SG
Company:
National University of Singapore
Job Description
• Provide comprehensive support...",Yale-NUS College,Central Region,Administration & Office Support,Administrative Assistants,Full time,,2024-04-05T12:00:00Z,20d ago,https://www.jobstreet.com.sg/job/75367335
75242793,Algorithm Engineer Intern - Marketplace Intelligence and Data (Summer 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-19T00:32:16Z,7d ago,https://www.jobstreet.com.sg/job/75242793
75274155,Quantitative Analyst,https://chevron.wd5.myworkdayjobs.com/jobs/job/Singapore-Central-Singapore-Singapore/Quantitative-Analyst_R000051224-3,Chevron Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$12,000 – $18,000 per month",2024-04-19T07:55:34Z,7d ago,https://www.jobstreet.com.sg/job/75274155
75227046,Quantitative Researcher,"The quantitative researchers design and backtest trading models, which form the most important elements in the final trading strategies. They work ...",DYNAMIC TECHNOLOGY LAB PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-18T02:39:00Z,8d ago,https://www.jobstreet.com.sg/job/75227046
75260831,Backend Engineer Intern - Data Infra (Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-19T04:11:31Z,7d ago,https://www.jobstreet.com.sg/job/75260831
75287946,Senior data management professional - data engineer - events,"Our Events and Transcripts Data team is seeking a Data Engineer to help us drive the data set forward. The team provides our users with complete, a...",Bloomberg Singapore Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19T16:53:00Z,6d ago,https://www.jobstreet.com.sg/job/75287946
74916366,Data Science Intern to Perm,"This internship offers hands-on experience working on data science projects for our clients. As an intern, you'll gain valuable skills in understan...",Bioquest Advisory,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-04T00:41:00Z,22d ago,https://www.jobstreet.com.sg/job/74916366
75144844,Professional Officer (All Levels) in Generative AI (SPICE),"Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI framewor...",Singapore Institute of Technology,Central Region,Information & Communication Technology,Team Leaders,Contract/Temp,,2024-04-15T19:21:00Z,10d ago,https://www.jobstreet.com.sg/job/75144844
74951438,Temporary Executive (Statistics and Data Science),Temporary Executive (Statistics and Data Science),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-05T06:35:58Z,21d ago,https://www.jobstreet.com.sg/job/74951438
75140307,AI Scientist/Research Scientist,"Research and develop large language model powered product and systems, primarily within the mental health related area.
Work with data scientist/en...",SHANDA GROUP PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15T08:21:00Z,11d ago,https://www.jobstreet.com.sg/job/75140307
75206916,Data Architect,"Responsible for data management across multiple data systems: data governance, data mastering, meta-data management, data definitions, Symantec-lay...",Dyson Operations Pte Ltd,Central Region,Information & Communication Technology,Architects,Full time,,2024-04-17T13:01:00Z,8d ago,https://www.jobstreet.com.sg/job/75206916
75301739,Research engineer,"As a key member of our AI team, your primary responsibilities will revolve engineering challenges around building high-quality multimodal models, s...",HYPERGAI PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-21T11:22:00Z,5d ago,https://www.jobstreet.com.sg/job/75301739
75191312,Internship - Artificial Intelligence/Machine Learning (Finance),"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-17T05:48:14Z,9d ago,https://www.jobstreet.com.sg/job/75191312
75329618,"Senior AI Developer / AI Developer, Generative AI, SAP Singapore","As an Senior AI Developer / AI Developer, you will work together with a team of dedicated experts including AI scientists, data engineers, dev-ops ...",SAP Asia Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-22T11:49:00Z,4d ago,https://www.jobstreet.com.sg/job/75329618
75289940,"Senior Data Engineer - Backend Development , Python , ETL","Banking environment
Competitive remuneration package",TRUST RECRUIT PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,"$8,000 – $10,000 per month",2024-04-20T00:04:27Z,6d ago,https://www.jobstreet.com.sg/job/75289940
75206730,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,"We are expanding our team to meet the growing demand for AI solutions and talent in the market. Since our inception in 2017, we have established a ...",Yale-NUS College,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-17T13:45:00Z,8d ago,https://www.jobstreet.com.sg/job/75206730
75369336,Platforms Engineer (MLOps) for AI Singapore,"As a Platforms Engineer (MLOps) under the Platforms Engineering group, you'll help build and operate modern infrastructures and systems to run larg...",Yale-NUS College,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-04-19T12:00:00Z,6d ago,https://www.jobstreet.com.sg/job/75369336
74951555,Assistant Trainer - Data Science & AI,A graduate or experienced Data professional.,Institute Of Data Pte. Ltd.,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-05T06:40:49Z,21d ago,https://www.jobstreet.com.sg/job/74951555
75206743,Senior Machine Learning Research Manager,"The Machine Learning team is responsible for delivering tangibly intelligent devices across all current and future product categories at Dyson.
Wor...",Dyson Operations Pte Ltd,Central Region,Banking & Financial Services,Banking - Corporate & Institutional,Full time,,2024-04-17T13:02:00Z,8d ago,https://www.jobstreet.com.sg/job/75206743
75367621,Research Assistant (Development Of Neutral Atoms Array Quantum Computer),"The job scope will be to participate to the development and design of a quantum processor using neutral atoms array. In particular, the candidate w...",Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-19T12:00:00Z,6d ago,https://www.jobstreet.com.sg/job/75367621
75227452,Big Data Architect,"Develop and implement data ingestion, processing, and storage solutions using Big Data technologies.
Optimize data pipelines for performance, scala...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17T04:33:00Z,9d ago,https://www.jobstreet.com.sg/job/75227452
75134210,NLP Engineer (Thai Language Specialist) for AI Singapore (Products),Natural Language Processing Engineer (Thai Language Specialist) for AI Singapore (Products),National University of Singapore,Central Region,Education & Training,Other,Contract/Temp,,2024-04-15T08:45:25Z,11d ago,https://www.jobstreet.com.sg/job/75134210
75367839,Research Assistant (Large Language Models for Supply Chain Management),"• Background in Natural Language Processing (NLP): Candidates should have some understanding of machine learning principles, particularly in the fi...",Yale-NUS College,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-16T12:00:00Z,9d ago,https://www.jobstreet.com.sg/job/75367839
75161727,Data Scientist Intern,We are seeking interns to support our AI/ML Product Development and Solution Delivery on a short-term basis (3 months) from May to August 2024. Ide...,StarHub Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-08T11:58:00Z,17d ago,https://www.jobstreet.com.sg/job/75161727
74977482,Data Scientist,Strong desire to grow a career as a Data Scientist in highly automated industrial manufacturing doing analysis and machine learning on terabytes an...,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-07T10:00:00Z,19d ago,https://www.jobstreet.com.sg/job/74977482
75270470,Data Engineer - Marketplace Intelligence and Data (Campus Recruitment 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Database Development & Administration,Full time,,2024-04-19T06:58:22Z,7d ago,https://www.jobstreet.com.sg/job/75270470
75276641,Senior / Principal R&D AI Engineer,"Experienced in scripting programming (python, R or equivalent) Familiar with databases, IOT (Edge/cloud) technologies, IOT protocols is a plus.
Can...",LITE-ON SINGAPORE PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-19T03:26:00Z,7d ago,https://www.jobstreet.com.sg/job/75276641
75158853,Product Management Intern (Spring & Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Other,Full time,,2024-04-16T05:34:15Z,10d ago,https://www.jobstreet.com.sg/job/75158853
74895889,"Senior Analyst, Data Science, Health Services Research Centre (2-year contract)",We are seeking a forward-thinking Senior Analyst to pioneer advanced solutions aimed at overcoming challenges in health services delivery.,Singapore Health Services Pte Ltd (SingHealth HQ),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-03T09:39:51Z,23d ago,https://www.jobstreet.com.sg/job/74895889
75207493,BigData Architect,"Unison Consulting Pte Ltd is seeking a talented and experienced BigData Architect to join our team. As a BigData Architect, you will be responsible...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17T15:24:00Z,8d ago,https://www.jobstreet.com.sg/job/75207493
75144894,AI Compiler Engineer (Math/System Acceleration and Validation),"We are seeking a talented and motivated AI Math/System Acceleration and Validation Engineer to join our team. In this role, you will be part of the...",Renesas Electronics Singapore Pte. Ltd.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-15T19:21:00Z,10d ago,https://www.jobstreet.com.sg/job/75144894
75104958,"Data Engineer - Backend Development , Python , ETL","Banking environment
Competitive remuneration package",TRUST RECRUIT PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$5,000 – $6,500 per month",2024-04-13T00:45:02Z,13d ago,https://www.jobstreet.com.sg/job/75104958
75206494,Data Engineer,"As a key member of our development team, you will play a crucial role in designing, implementing, and maintaining innovative web applications while...",AVN DIGITAL PTE. LTD.,East Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-17T13:43:00Z,8d ago,https://www.jobstreet.com.sg/job/75206494
75074069,Python Engineer,"Experience is processing large amount of data with optimized data pipelines written in python.
Experience in latest libraries and willing to learn ...",THAKRAL ONE PTE LTD,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-11T14:42:00Z,14d ago,https://www.jobstreet.com.sg/job/75074069
74897654,Data Scientist,"Join our dynamic team as we embark on pioneering advancements in data science and advanced analytics. As a key member, you'll play a crucial role i...",NEW TONE CONSULTING PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-03T06:03:00Z,23d ago,https://www.jobstreet.com.sg/job/74897654
75039414,Big Data Engineer (Libra) - Data Platform,"Libra is a large-scale online one-stop A/B testing platform developed by TikTok Data Platform .
Provide experimental evaluation services for all pr...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09T12:47:00Z,16d ago,https://www.jobstreet.com.sg/job/75039414
75204251,Senior data management professional - data engineer - events,"Our Events and Transcripts Data team is seeking a Data Engineer to help us drive the data set forward. The team provides our users with complete, a...",Bloomberg Singapore Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17T09:17:00Z,9d ago,https://www.jobstreet.com.sg/job/75204251
75368001,Research Fellow (Climate change and crop modelling),"1. Strong proficiency in written and spoken communication skills and able to present results individually and/or in teams.
2. Demonstrated ability ...",Yale-NUS College,Central Region,Engineering,Civil/Structural Engineering,Full time,,2024-04-18T12:00:00Z,7d ago,https://www.jobstreet.com.sg/job/75368001
75222373,Data Engineer (Banking/ Up to $8000),.,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,$5k - $8k p.m.,2024-04-18T04:14:51Z,8d ago,https://www.jobstreet.com.sg/job/75222373
75112410,Machine Learning Engineer,We are seeking a dynamic Machine Learning Engineer to expand upon a successful proof-of-concept (POC) and launch our flagship product into the mark...,MedMosaic Pte. Ltd.,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-14T10:02:00Z,12d ago,https://www.jobstreet.com.sg/job/75112410
75216092,Software Developer | Python,This position is responsible for the backend development of applications using Python in the company.,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Engineering - Software,Full time,$5k - $6k p.m. + 1 Month AWS + Performance Bonus,2024-04-18T01:26:51Z,8d ago,https://www.jobstreet.com.sg/job/75216092
74977487,Data Scientist,"You will be part of SATS Data Science team responsible for leading the team's operations in providing Analytics, Business Intelligence and AI/ML so...",Country Foods Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-04T13:51:00Z,21d ago,https://www.jobstreet.com.sg/job/74977487
75369003,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,"We are expanding our team to meet the growing demand for AI solutions and talent in the market. Since our inception in 2017, we have established a ...",Yale-NUS College,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-04-15T12:00:00Z,10d ago,https://www.jobstreet.com.sg/job/75369003
75090519,Application and Data Engineer,"The Application and Data Engineer is responsible for for Identifying, designing, and implementing process improvements that include building/re-eng...",BRC GLOBAL ROLLS PTE. LTD.-,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12T04:22:00Z,14d ago,https://www.jobstreet.com.sg/job/75090519
75198101,NLP Algorithm Engineer - Marketplace Intelligence and Data,-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Other,Full time,,2024-04-17T07:31:14Z,9d ago,https://www.jobstreet.com.sg/job/75198101
75098429,"Data Architect (3-year contract), IITS","Responsible for requirements analysis, design, development, testing, implementation and maintenance of enterprise-grade analytics system.
Effective...",Singapore Management University,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-12T13:56:00Z,13d ago,https://www.jobstreet.com.sg/job/75098429
74836171,[Tech Cooperative Internship] Data Science Intern (6 months),The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company t...,Agoda Company Pte. Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-01T06:46:00Z,25d ago,https://www.jobstreet.com.sg/job/74836171
75098420,Professional Officer (All Levels) in (Generative AI) (SPICE),"Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI framewor...",Singapore Institute of Technology,Central Region,Information & Communication Technology,Programme & Project Management,Contract/Temp,,2024-04-12T13:24:00Z,13d ago,https://www.jobstreet.com.sg/job/75098420
74864935,Junior Data Scientist,"Junior Data Scientist(JDS) is responsible for supporting Data Science team between business requirements and expectations as shared by business, ri...",Maybank,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01T06:43:00Z,25d ago,https://www.jobstreet.com.sg/job/74864935
74839106,Data Scientist Intern,"Be involved in one of most innovative project done in shipping lines, related to analytics. The intern will have the opportunity to support all the...",One Tech Stop Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01T11:13:35Z,25d ago,https://www.jobstreet.com.sg/job/74839106
75120695,Data & AI Consulting Manager,-,NCS Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$10,000 – $15,000 per month",2024-04-15T01:52:43Z,11d ago,https://www.jobstreet.com.sg/job/75120695
74853149,"Director, Data Science & AI (ID: 600414)","Lead in the research & development, strategy, architecting, planning and delivery of data science capabilities.",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$17,000 – $25,000 per month",2024-04-02T03:44:30Z,24d ago,https://www.jobstreet.com.sg/job/74853149
75109356,"Backend Engineer (Machine Learning Systems), TikTok Large Model Platform",The Applied Machine Learning - Machine Learning (ML) Systems team provides End to End (E2E) machine learning experience and machine learning resour...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-13T19:00:00Z,12d ago,https://www.jobstreet.com.sg/job/75109356
74860835,Data Scientist,"To be successful in this role you will need …
The following technical skills and experience
• A Masters/Ph.D. in a technical field
• Strong foundat...",Danone Specialized Nutrition (Singapore) Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-02T04:47:00Z,24d ago,https://www.jobstreet.com.sg/job/74860835
75128864,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-15T05:45:54Z,11d ago,https://www.jobstreet.com.sg/job/75128864
75191836,Internship - Digitalization / AI Project for Academy,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-17T06:02:27Z,9d ago,https://www.jobstreet.com.sg/job/75191836
75199737,Monitoring Engineer Intern - Engineering Infra (Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-04-17T08:39:01Z,9d ago,https://www.jobstreet.com.sg/job/75199737
75108454,Senior data engineer / developer - trading technology,"You'll be working at the intersection of trading and technology to transform markets around the world.
Requirements
· Have 2-9 years of work experi...",Hunter Bond,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-13T12:29:00Z,12d ago,https://www.jobstreet.com.sg/job/75108454
75144592,Senior Data Analyst-Customer Service Platform,"1. Responsible for building and improving overseas e-commerce business customer service data evaluation and monitoring system, including service ex...",BYTEDANCE PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15T19:21:00Z,10d ago,https://www.jobstreet.com.sg/job/75144592
75368723,Research Assistant (Software Research Engineer - HRPC),"We are seeking a Software Research Engineer who will play a key role in assisting in the development, execution and maintenance of the centre’s dat...",Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-16T12:00:00Z,9d ago,https://www.jobstreet.com.sg/job/75368723
75139983,"AI/ML - Siri Language Engineer, Siri & Information Intelligence","Imagine what you could do here! At Apple, new ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Br...",Apple Inc.,North-East Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-15T08:21:00Z,11d ago,https://www.jobstreet.com.sg/job/75139983
75097734,"Intern I4.0 Analyst - Smart MFG & AI, Procurement","You will work with a team of Senior I4.0 Analyst, Data Scientist and Data Engineers, making an important contribution to the design, analysis, and ...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-12T09:05:00Z,14d ago,https://www.jobstreet.com.sg/job/75097734
75435746,Project Manager (AI Data Centre - Johor),"Responsible for the delivery management of Southeast Asia AI Data centre project.
Responsible for achieving the project quality, schedule, risks, s...",MEGASPEED INTERNATIONAL PTE. LTD.,Central Region,Information & Communication Technology,Management,Full time,,2024-04-26T05:54:00Z,6h ago,https://www.jobstreet.com.sg/job/75435746
75394905,AI ASIC Engineer IC Design Entry-Level,"• Develop microarchitecture and RTL design and verification for Expedera AI accelerators
• Explore microarchitecture and architecture for design sp...",EXPEDERA R&D PTE. LTD.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-24T18:09:00Z,1d ago,https://www.jobstreet.com.sg/job/75394905
75414329,Senior Sales Executive RDS with SaaS/AI/Platform sales experience,"As a Senior Sales Executive Risk Data & Services for Corporates, you will focus on growing our customer-base in APAC, thus identifying, progressing...",SWISS RE INTERNATIONAL SE SINGAPORE BRANCH,Central Region,Sales,Sales Representatives/Consultants,Full time,,2024-04-25T14:43:00Z,21h ago,https://www.jobstreet.com.sg/job/75414329
75369000,Intern - AI & Automation,"• Assist with the setup of our AI & Automation Centre of Excellence
• Particpate in the design and training of coversational agents / chatbots, as ...",Singapore Post Limited,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-23T17:51:00Z,2d ago,https://www.jobstreet.com.sg/job/75369000
75368559,LLM algorithm research scientist （Code AI）,TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-23T20:44:00Z,2d ago,https://www.jobstreet.com.sg/job/75368559
75407692,"Director, AI innovation","Mastercard Advisors team is a key differentiator for Mastercard, providing the cutting-edge services that help our customers grow. Focused on think...",MasterCard Worldwide,Central Region,Sales,New Business Development,Full time,,2024-04-25T07:07:00Z,1d ago,https://www.jobstreet.com.sg/job/75407692
75436755,Finance Manager/ Asst Senior Manager for AI Singapore,"We are seeking a dynamic, self-motivated Finance Manager to manage and improve our divisional operations and workflows. Duties and responsibilities...",Yale-NUS College,Central Region,Accounting,Financial Accounting & Reporting,Full time,,2024-04-26T05:54:00Z,6h ago,https://www.jobstreet.com.sg/job/75436755
75432063,"Lead Research Officer I (Molecular Innovation and AI), BII",Expertise in synthetic biology and bioinformatics to spearhead our innovative projects at the intersection of these fields,"Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,Biological & Biomedical Sciences,Full time,,2024-04-26T07:59:20Z,3h ago,https://www.jobstreet.com.sg/job/75432063
75318369,LLM platform R&D engineer - AI Innovation Center,TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-22T02:54:00Z,4d ago,https://www.jobstreet.com.sg/job/75318369
75332513,AI Project Manager (6 Months Contract),"We are looking for an AI Project Manager on a 6 month contract basis. There is a possibility of further extension depending on business needs.
Role...",ARGYLL SCOTT CONSULTING PTE. LTD.,Central Region,Information & Communication Technology,Programme & Project Management,Contract/Temp,,2024-04-22T14:11:00Z,3d ago,https://www.jobstreet.com.sg/job/75332513
75328596,Marketing AI Executive,"A Marketing (AI) Executive is responsible for leveraging AI technologies to enhance marketing strategies, campaigns and overall customer experiences.",Superpets Trading Pte Ltd,North Region,Marketing & Communications,Marketing Communications,Full time,"$2,500 – $3,500 per month",2024-04-22T15:05:52Z,3d ago,https://www.jobstreet.com.sg/job/75328596
75329643,AI Product Counsel,"About ByteDance ByteDance will be prioritizing applicants who have a current right to work in Singapore, and do not require ByteDance sponsorship o...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-22T13:04:00Z,3d ago,https://www.jobstreet.com.sg/job/75329643
75342681,"Senior Manager, New Ventures (Venture Building) - AI","We are looking for individual(s) experienced with AI project development/ implementation, to join us as a venture builder at a Senior Manager senio...",Public Service Division,Central Region,Sales,New Business Development,Full time,,2024-04-23T01:37:00Z,3d ago,https://www.jobstreet.com.sg/job/75342681
75329628,"AI Development Expert, Generative AI, SAP Singapore","As an AI Development Expert, you will work together with a team of dedicated experts including AI scientists, data engineers, dev-ops engineers, an...",SAP Asia Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-22T11:49:00Z,4d ago,https://www.jobstreet.com.sg/job/75329628
75323298,Research Fellow for AI Singapore (Research),Research Fellow for AI Singapore (Research),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-22T09:15:15Z,4d ago,https://www.jobstreet.com.sg/job/75323298
75287932,AI Engineer (Remote),We are seeking a talented AI Engineer with expertise in LLMs on a 2 year contract basis to help in revolutionizing the way people interact with tec...,Tech In Asia,Central Region,Engineering,Electrical/Electronic Engineering,Contract/Temp,,2024-04-19T16:20:00Z,6d ago,https://www.jobstreet.com.sg/job/75287932
75293491,System Architect (AI Sub-system),Participate and lead in the system solution design of next generation multi-core multi-chip AI sub-system that scales beyond 1000s TOPS for high pe...,Renesas Electronics Singapore Pte. Ltd.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-20T05:05:00Z,6d ago,https://www.jobstreet.com.sg/job/75293491
