job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay,url
74991576,"Assistant Manager, Data and Analytics.",-,Nanyang Technological University,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-08 06:00:45,16d ago,https://www.jobstreet.com.sg/job/74991576
75287690,Senior data,"We are seeking a skilled Data Modeler to join our team. The Data Modeler will be responsible for designing, implementing, and maintaining data mode...",Allegis Group Singapore Pte Ltd,Central Region,Information & Communication Technology,Testing & Quality Assurance,Full time,,2024-04-19 16:53:00,4d ago,https://www.jobstreet.com.sg/job/75287690
75216304,"Enterprise Analytics, Specialist",Assist process owners to achieve success in their process and data workflow transformation journey.,AIA SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-18 01:33:45,6d ago,https://www.jobstreet.com.sg/job/75216304
75145155,Data Analyst - AI Innovation Business,"1. Responsible for data analysis related to AI business, including user experience, model effectiveness, etc.
2. Improve data construction, observe...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-15 18:49:00,8d ago,https://www.jobstreet.com.sg/job/75145155
75367643,"Sr. Manager, Marketing Strategy and Analytics","Join the team as Twilio s next Senior Manager, Marketing Strategy and Analytics, supporting the APJ region.
Who we are & why we re hiring
Twilio po...",Twilio - Business Communications and Data Solutions,Central Region,Marketing & Communications,Marketing Communications,Full time,,2024-04-23 06:25:00,1d ago,https://www.jobstreet.com.sg/job/75367643
75277740,Business Intelligence Analyst - SG Business Intelligence,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19 08:49:31,5d ago,https://www.jobstreet.com.sg/job/75277740
75252923,"Fraud Data Analyst Intern - Trust and Safety, Regional Operations (Summer 2024)",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 02:58:02,5d ago,https://www.jobstreet.com.sg/job/75252923
75298934,Data Engineer (SSIS),"Prior experience as a Data Engineer, with a demonstrated capability to design and implement data models, ETL processes, and data integration soluti...",Goldtech Resources Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-21 02:17:00,3d ago,https://www.jobstreet.com.sg/job/75298934
75375520,Professional Officer (All Levels) in Business Analytics,-,Singapore Institute of Technology,Central Region,Call Centre & Customer Service,Customer Service - Call Centre,Contract/Temp,,2024-04-24 03:56:01,8h ago,https://www.jobstreet.com.sg/job/75375520
75167049,"Data Engineer/Scientist (Python, Java, Apache Spark, AWS)","As a Battery Insights Date Scientist in Singapore, you will architect and maintain robust data systems. Collaborate with cross-functional teams to ...",Durapower Technology (Singapore) Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16 07:42:00,8d ago,https://www.jobstreet.com.sg/job/75167049
75296399,Senior Data Engineer,Senior Data Engineer with a leading banking client,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Database Development & Administration,Full time,$9000,2024-04-20 13:04:41,3d ago,https://www.jobstreet.com.sg/job/75296399
75332218,Data Engineer( Sparks Developer ),"Leveraging the latest technology to develop mission critical applications from scratch. design, develop, test and deploy new applications as part o...",TECHNOPALS CONSULTANTS PTE. LTD.,West Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-22 14:12:00,1d ago,https://www.jobstreet.com.sg/job/75332218
75144926,"Data Scientist (Gen AI), Manager, Data & AI, Technology Consulting","We are looking for a Data Scientist within the DnA team in our Singapore office. This role is offered on a flexible full time basis.
Your key respo...",Ernst & Young Solutions LLP,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15 17:47:00,8d ago,https://www.jobstreet.com.sg/job/75144926
75287808,Data Analyst (Banking Enterprise Data Management),"- Assist Enterprise Data Management (EDM) on user queries, data investigation, user acceptance testing, data quality and completeness check, reconc...",D L Resources Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-19 16:12:00,4d ago,https://www.jobstreet.com.sg/job/75287808
75314410,Data Science & AI - Classroom Assistant Trainer,Experienced in Data Science & AI through study or work.,Institute Of Data Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-22 04:46:31,2d ago,https://www.jobstreet.com.sg/job/75314410
75179451,"AVP, Market Data Analyst, Data Strategy Group","You will actively manage GIC s data through technology-enabled activities such as data sourcing, maintenance, and remediation. Our stewardship ensu...",GIC Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16 21:25:00,7d ago,https://www.jobstreet.com.sg/job/75179451
75288103,"Intern - Assurance, Audit Analytics Technology",You will be an integral and trusted member of the Assurance team where you will perform dual roles in helping drive data analytics and automation s...,Ernst & Young Solutions LLP,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19 14:15:00,4d ago,https://www.jobstreet.com.sg/job/75288103
75368954,Research Associate (Environmental Analytics),The project is a partnership between the National University of Singapore and the Singapore Housing Development Board. It is funded through the Min...,Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-22 12:00:00,2d ago,https://www.jobstreet.com.sg/job/75368954
75018380,IT Data Analyst,Data Analyst role to analyze data in company perspectives using data virtualization and improvement.,Shimano Singapore Pte Ltd,West Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$3,400 – $5,000 per month",2024-04-12 00:23:06,12d ago,https://www.jobstreet.com.sg/job/75018380
75371174,Data Engineer (Contract),Data Engineer (Contract),Kerry Consulting Pte Ltd,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,Day rate - Multi year project,2024-04-24 03:09:03,9h ago,https://www.jobstreet.com.sg/job/75371174
75277683,Business Intelligence Analyst (Operations) - SG Business Intelligence,-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19 08:47:17,5d ago,https://www.jobstreet.com.sg/job/75277683
74995545,Business Analyst| Data Analytics up to $8K (MNC/ BANK),Participate in data projects for Investment Advisory and Products team ,Adecco Personnel Pte Ltd.,Central Region,Banking & Financial Services,Banking - Business,Contract/Temp,,2024-04-08 07:50:22,16d ago,https://www.jobstreet.com.sg/job/74995545
75142478,Lead Data Scientist II,Operations Research: Understand strategic business objectives and provide advanced analytical research; use statistical and mathematical programmin...,FedEx Express AMEA,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15 10:58:00,9d ago,https://www.jobstreet.com.sg/job/75142478
75179652,"Executive/Senior Executive, NUHS Education & Research Office(6270)","To leverage data-driven insights and analysis in support of the overall mission and objectives of NUHS, aiming to improve patient care outcomes, en...",National University Health System,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-16 20:22:00,7d ago,https://www.jobstreet.com.sg/job/75179652
75140102,MI Analytics Solution Analyst,The role is responsible for implementing the analytics solutions within the Transformation Programme. The individual will work with the FFP Data wo...,Prudential (WM Group- Linda Quah),Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-04-15 08:29:00,9d ago,https://www.jobstreet.com.sg/job/75140102
75331586,Manufacturing Intelligence Director,The Manufacturing Intelligence Director is a critical transformational role supporting the delivery of GSK s Smart manufacturing programme focused ...,GlaxoSmithKline Pte Ltd,Central Region,"Manufacturing, Transport & Logistics",Management,Full time,,2024-04-22 16:37:00,1d ago,https://www.jobstreet.com.sg/job/75331586
75333605,Manufacturing Intelligence Director,The Manufacturing Intelligence Director is a critical transformational role supporting the delivery of GSK s Smart manufacturing programme focused ...,GlaxoSmithKline Pte Ltd,Central Region,"Manufacturing, Transport & Logistics",Management,Full time,,2024-04-22 17:18:00,1d ago,https://www.jobstreet.com.sg/job/75333605
75276821,"Business Intelligence Analyst - Business Intelligence, Cross Border",The Cross Border team at Shopee empowers sellers from all over the world to sell into the Southeast Asia and Taiwan region. The team helps...,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 08:16:34,5d ago,https://www.jobstreet.com.sg/job/75276821
75163182,Business Intelligence Analyst,The Business Intelligence Analyst will play a crucial role in extracting meaningful insights from data to contribute to strategic decision-making.,Duotech Pte. Ltd.,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,"$7,000 – $10,000 per month",2024-04-16 07:22:41,8d ago,https://www.jobstreet.com.sg/job/75163182
75145027,Senior Data Analyst-Customer Service Platform,"1. Responsible for building and improving overseas e-commerce business customer service data evaluation and monitoring system, including service ex...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-15 18:43:00,8d ago,https://www.jobstreet.com.sg/job/75145027
75144851,Data scientist,"As a data scientist at Elevate Tech, you will be responsible for creating algorithms and models to to improve Elevate Tech s predictive maintenance...",ELEVATE TECH PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15 19:27:00,8d ago,https://www.jobstreet.com.sg/job/75144851
75369597,Associate Scientist,Interested applicants are invited to apply directly at the NUS Career Portal. Your application will be processed only if you apply via NUS Career P...,Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-23 13:44:00,23h ago,https://www.jobstreet.com.sg/job/75369597
75327853,Data Engineer (1-Year Renewable Contract),We are seeking an experienced Data Engineer to join our dynamic Data Analytics & Insights team. The ideal candidate will bring strong technical exp...,FCM,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-22 08:46:00,2d ago,https://www.jobstreet.com.sg/job/75327853
75246731,Data Engineer Intern - Marketplace Intelligence & Data (Summer 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-19 01:40:09,5d ago,https://www.jobstreet.com.sg/job/75246731
75367494,"FVP, AI & Machine Learning Practitioner, Data Management Office",-,United Overseas Bank Limited (UOB),Central Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-04-24 02:25:31,10h ago,https://www.jobstreet.com.sg/job/75367494
75183991,Auto-finance Middle Office Intern – Business Analytics,"X Star Technology, a leading fin-tech company, is seeking a motivated, detail-oriented and analytical intern to join our team",X Star Technology Pte Ltd,Central Region,Banking & Financial Services,Analysis & Reporting,Part time,"$800 – $1,200 per month",2024-04-17 02:14:09,7d ago,https://www.jobstreet.com.sg/job/75183991
75341658,Junior Quantitative Analyst,Junior Quantitative Analyst- Fresh Graduates are welcomed,Ambition Group Singapore Pte. Ltd. (SG),Central Region,Banking & Financial Services,Other,Full time,$96000.00 - $120000.00 p.a.,2024-04-23 03:11:09,1d ago,https://www.jobstreet.com.sg/job/75341658
75384219,"AVP/Manager Data Engineer, GMET",-,United Overseas Bank Limited (UOB),Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-24 08:08:38,4h ago,https://www.jobstreet.com.sg/job/75384219
75224235,"Senior Consultant, Data & AI Strategy",-,NCS Pte Ltd,Central Region,Information & Communication Technology,Consultants,Full time,"$10,000 – $15,000 per month",2024-04-18 05:19:49,6d ago,https://www.jobstreet.com.sg/job/75224235
75222479,"Data Analyst Intern - Warehouse Operations, Regional Operations (Summer 2024)",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,"Manufacturing, Transport & Logistics","Warehousing, Storage & Distribution",Full time,,2024-04-18 04:17:59,6d ago,https://www.jobstreet.com.sg/job/75222479
75310060,Data Engineer - Marketplace Intelligence and Data,-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-22 02:53:28,2d ago,https://www.jobstreet.com.sg/job/75310060
75331929,AI Systems Intern,You have a passion for learning. You are passionate about the field of large-scale distributed computing in AI and HPC workloads. You take responsi...,Advanced Micro Devices (S) Pte Ltd,East Region,Design & Architecture,Web & Interaction Design,Full time,,2024-04-22 16:15:00,1d ago,https://www.jobstreet.com.sg/job/75331929
75132194,"Senior/Executive, Business Analytics",business analytics duties such as preparing and analysing operational data,National Cancer Centre Singapore Pte Ltd,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-15 07:12:46,9d ago,https://www.jobstreet.com.sg/job/75132194
75295775,Head of Analytics and Business Intelligence,"Are you passionate about shaping the future of data architecture, business intelligence and realize the inherent value? BW LPG, a global leader in ...",Hyperscal Solutions,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-04-20 09:06:00,4d ago,https://www.jobstreet.com.sg/job/75295775
75327915,Lead / Senior Emission Analyst,"As a Lead / Senior Emission Analyst in Global Sustainability Team, you will be responsible for leading critical emissions data collection at Micron...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-22 08:55:00,2d ago,https://www.jobstreet.com.sg/job/75327915
75066089,Data Analyst (Tableau Engineer),Data Analyst (Tableau Engineer) at Bank - Minimum of 5 years of experience as a Data Analyst,A-IT Software Services Pte Ltd,Singapore,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,"$4,000 – $6,000 per month",2024-04-11 07:45:06,13d ago,https://www.jobstreet.com.sg/job/75066089
75274155,Quantitative Analyst,https://chevron.wd5.myworkdayjobs.com/jobs/job/Singapore-Central-Singapore-Singapore/Quantitative-Analyst_R000051224-3,Chevron Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$12,000 – $18,000 per month",2024-04-19 07:55:34,5d ago,https://www.jobstreet.com.sg/job/75274155
75160244,Senior Data Scientist.,-,Monetary Authority of Singapore (MAS),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-16 06:18:48,8d ago,https://www.jobstreet.com.sg/job/75160244
75208672,Data Engineer,You will collaborate with stakeholders to understand their strategic objectives and identify opportunities to leverage data and data quality.,Activate Interactive Pte Ltd,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-17 20:42:05,6d ago,https://www.jobstreet.com.sg/job/75208672
75185457,Internship - Product Engineering: Data Scientist,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-17 02:55:16,7d ago,https://www.jobstreet.com.sg/job/75185457
75291084,People Analytics Manager,"As a People Analytics Manager in the People Operations Team at Traveloka, you will work as critical partners to the business. Our focus is on growi...",SG01 Traveloka Technology Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-20 04:09:02,4d ago,https://www.jobstreet.com.sg/job/75291084
75254872,"Business Analyst - Seller Operations, Regional Operations",-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19 03:24:33,5d ago,https://www.jobstreet.com.sg/job/75254872
75242793,Algorithm Engineer Intern - Marketplace Intelligence and Data (Summer 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-19 00:32:16,5d ago,https://www.jobstreet.com.sg/job/75242793
75287703,Data engineer - trading,"Our client, a major Systematic Trading firm, is looking to hire an experienced Data Engineer to develop a cutting-edge data platform and work close...",Capital Markets Recruitment,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 16:53:00,4d ago,https://www.jobstreet.com.sg/job/75287703
75244329,Business Analyst Intern - Regional SPX (Spring 2024 & Summer 2024),--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-19 01:09:19,5d ago,https://www.jobstreet.com.sg/job/75244329
75305809,Data Engineer,6.Continuous Enhancement: Stay updated on industry trends and best practices in data analysis and engineering. Propose and implement process enhanc...,Goldtech Resources Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 07:06:00,5d ago,https://www.jobstreet.com.sg/job/75305809
75028778,Data Analyst,"As a Data Engineer, you will:
  Build robust distributed systems to process large scale data streams into useful applications
  Engineer fast, real...",CINCH SG PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-09 12:48:00,15d ago,https://www.jobstreet.com.sg/job/75028778
75170533,"Executive/Senior Executive, NUHS Education & Research Office","To leverage data-driven insights and analysis in support of the overall mission and objectives of NUHS, aiming to improve patient care outcomes, en...",National University Health System,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16 10:32:00,8d ago,https://www.jobstreet.com.sg/job/75170533
75276085,"AVP/VP, Data Product Manager (Investment Data Cluster), Data Strategy Group","You will actively manage GIC s data through technology-enabled activities such as data sourcing, maintenance, and remediation. Our stewardship ensu...",GIC Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 02:41:00,5d ago,https://www.jobstreet.com.sg/job/75276085
75332181,BI Engineer APAC,"In this position, located in Singapore, you are reporting to Chief Business Development Office APAC, who oversees the development of Data Strategy ...",ASENDIA SINGAPORE PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-22 14:12:00,1d ago,https://www.jobstreet.com.sg/job/75332181
75217050,Data Product Manager - Marketplace,--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Product Management & Development,Full time,,2024-04-18 01:56:34,6d ago,https://www.jobstreet.com.sg/job/75217050
74914693,Manager / Assistant Senior Manager (Data Analytics),Manager / Assistant Senior Manager (Data Analytics),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-04 02:56:24,20d ago,https://www.jobstreet.com.sg/job/74914693
75329602,"VP, Data Governance, Data Management Office","DMO believes that data is key to responsible innovation, growth, and competitive advantage in the banking industry. Our mission is to leverage our ...",United Overseas Bank Limited (UOB),Central Region,Information & Communication Technology,Product Management & Development,Full time,,2024-04-22 12:59:00,1d ago,https://www.jobstreet.com.sg/job/75329602
75216247,Analyst Programmer,Friendly Environment,OPUS IT Services Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$4,600 – $4,800 per month",2024-04-18 01:31:52,6d ago,https://www.jobstreet.com.sg/job/75216247
75239172,Data Engineer (PowerBI/Python),"Stay up-to-date with emerging trends and technologies in data engineering and PowerBI.
Manage projects from POC to production deployment.
Primarily...",ASTEK Singapore Innovation Technology Pte. Ltd.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-18 14:51:00,5d ago,https://www.jobstreet.com.sg/job/75239172
75144592,Senior Data Analyst-Customer Service Platform,"1. Responsible for building and improving overseas e-commerce business customer service data evaluation and monitoring system, including service ex...",BYTEDANCE PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15 19:21:00,8d ago,https://www.jobstreet.com.sg/job/75144592
75191459,Internship - Supply Chain Data Scientist,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,"Manufacturing, Transport & Logistics",Analysis & Reporting,Contract/Temp,,2024-04-17 05:54:21,7d ago,https://www.jobstreet.com.sg/job/75191459
75179294,Data Scientist - Trust and Safety,"We are looking for talented data scientist who can take initiatives, design and develop advanced data-driven solutions. A successful candidate will...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16 20:20:00,7d ago,https://www.jobstreet.com.sg/job/75179294
75319970,Research Engineer/Fellow (Video Analytics) - BH1,"As a University of Applied Learning, SIT works closely with industry in our research pursuits.",Singapore Institute of Technology,Central Region,Information & Communication Technology,Engineering - Network,Contract/Temp,,2024-04-22 07:11:41,2d ago,https://www.jobstreet.com.sg/job/75319970
75124642,"Research Fellow, Office for Service Transformation (Contract)","You will support the evaluation of innovation projects, which is a critical step in identifying high impact projects that benefit patients and staff.",Singapore Health Services Pte Ltd (SingHealth HQ),Central Region,Healthcare & Medical,Other,Contract/Temp,,2024-04-15 03:28:51,9d ago,https://www.jobstreet.com.sg/job/75124642
75368438,"Principal Research Scientist, Amazon",We are seeking a Principal Research Scientist to lead machine learning science and products in Amazon Japan's Logistics Science Division. Amazon Ja...,Amazon Asia Pacific Resources,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-19 05:39:00,5d ago,https://www.jobstreet.com.sg/job/75368438
75121435,Assistant Analyst Manager,MNC Logistics Company,JTE Recruit Pte Ltd,East Region,"Manufacturing, Transport & Logistics",Analysis & Reporting,Full time,"$5,200 – $7,200 per month",2024-04-15 02:15:27,9d ago,https://www.jobstreet.com.sg/job/75121435
75071091,Data Scientist,"Aptar Digital Health is a pioneering healthcare technology company, committed to leveraging cutting-edge technologies to solve real-world problems ...",Aptar Digital Health,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-11 09:02:00,13d ago,https://www.jobstreet.com.sg/job/75071091
75245843,"Fraud Business Analyst - Fraud, Regional Operations",--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-19 01:30:05,5d ago,https://www.jobstreet.com.sg/job/75245843
75214594,"Business Analyst, Regional Operations (Return and Refund)",--,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-18 00:29:27,6d ago,https://www.jobstreet.com.sg/job/75214594
75139832,MI Data Sourcing Analyst,The role is responsible for sourcing data for the analytics solutions within the Transformation Programme. The individual will work very closely wi...,Prudential (WM Group- Linda Quah),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-15 08:29:00,9d ago,https://www.jobstreet.com.sg/job/75139832
75139996,Marketing Intelligence and Data Analyst Intern,We are seeking a highly motivated and detail-oriented Marketing Intelligence and Data Analyst Intern to join our team. This internship offers an ex...,GUARDANT HEALTH PTE. LTD.,Central Region,Banking & Financial Services,Analysis & Reporting,Casual/Vacation,,2024-04-15 08:19:00,9d ago,https://www.jobstreet.com.sg/job/75139996
75120695,Data & AI Consulting Manager,-,NCS Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$10,000 – $15,000 per month",2024-04-15 01:52:43,9d ago,https://www.jobstreet.com.sg/job/75120695
75000007,Data Analyst - Service Channels & Transformation,We are looking for a talented Data Analyst to join our Service Channels and Transformation team. The ideal candidate will have a passion for data a...,OCBC (Singapore),Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-08 09:37:00,16d ago,https://www.jobstreet.com.sg/job/75000007
75230484,Machine Learning Engineer Intern - PaidAds (Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-18 08:19:49,6d ago,https://www.jobstreet.com.sg/job/75230484
75206668,"User Growth Data Analyst, TikTok",About TikTok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global o...,TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17 12:39:00,7d ago,https://www.jobstreet.com.sg/job/75206668
75144008,Internship – Product Engineering: Data Scientist,"The student, as part of the Product Engineering team, will be involved in development, optimization and maintenance of automation projects, related...",Infineon Technologies,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Casual/Vacation,,2024-04-14 14:33:00,9d ago,https://www.jobstreet.com.sg/job/75144008
75098406,"Manager, AIO Value Driven Outcomes Office","As a Data Insights Manager at NUHS's Value Driven Outcomes Office, you will play a pivotal role in leveraging data from clinical, administrative, a...",National University Health System,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12 11:38:00,12d ago,https://www.jobstreet.com.sg/job/75098406
75344390,Medical Statistician (Research/Novena/Office Hours) (ID: 571356),Collaborate with multidisciplinary research team to design and develop methodologies for clinical research and trials,PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),Central Region,Healthcare & Medical,Clinical/Medical Research,Full time,,2024-04-23 04:07:42,1d ago,https://www.jobstreet.com.sg/job/75344390
75273823,Business Intelligence Intern (Fall 2023),The Business Intelligence and Data Analytics team plays a critical role in conducting close-loop data-driven business iterations. As business...,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-19 07:48:41,5d ago,https://www.jobstreet.com.sg/job/75273823
75149520,"Analyst, Assistant Manager (3PL MNC)",Good salary package with career advancement opportunities,MCI Career Services Pte Ltd,East Region,"Manufacturing, Transport & Logistics","Warehousing, Storage & Distribution",Full time,"$5,000 – $7,200 per month",2024-04-16 01:39:22,8d ago,https://www.jobstreet.com.sg/job/75149520
75297889,[LTA-RAOM] SENIOR / EXECUTIVE / ENGINEER (DATA STANDARDS AND INFORMATION),"As a key member of the team, you will work collaboratively with cross-functional teams from various disciplines within LTA, rail operators, contrac...",Public Service Division,Central Region,Information & Communication Technology,Testing & Quality Assurance,Full time,,2024-04-19 21:12:00,4d ago,https://www.jobstreet.com.sg/job/75297889
75381224,ATCP SPE MCT Sr DATA SCIENCE ENGR,"JR52882 ATCP SPE MCT Sr DATA SCIENCE ENGR
Responsibilities include, but not limited to:
Strong desire to grow a career as a Data Scientist in highl...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-24 03:31:00,9h ago,https://www.jobstreet.com.sg/job/75381224
75288456,P&C Associate Director / Director – Pricing and Data Science,"You will be responsible to drive the development of the P&C Product, Pricing, Claim and Underwriting (PPCU) and Data Science proposition in Southea...",Willis Towers Watson (WTW) - Insurance Services,Central Region,Information & Communication Technology,Management,Full time,,2024-04-19 18:39:00,4d ago,https://www.jobstreet.com.sg/job/75288456
75206613,"Director, Data Science","At American Express, you ll be recognized for your contributions, leadership, and impact every colleague has the opportunity to share in the compan...",AMERICAN EXPRESS INNOVATION LABORATORIES LIMITED (SINGAPORE BRANCH),Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-17 13:40:00,6d ago,https://www.jobstreet.com.sg/job/75206613
75179292,Visiting Fellow (Statistics and Data Science),The Department of Statistics and Data Science at the National University of Singapore invites applications for Departmental Postdoc Positions. Thes...,Yale-NUS College,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-16 20:23:00,7d ago,https://www.jobstreet.com.sg/job/75179292
75387582,Machine Learning Developer,"Design, develop, and deploy machine learning models to support various aspects os, adhering to best practices in coding, testing, and deployment.
C...",Surbana Jurong Consultants Pte Ltd,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-24 06:59:00,5h ago,https://www.jobstreet.com.sg/job/75387582
75369961,Junior Data Engineer - SG,"Internet of Things (IoT) platform and solutions comprehensive use of IoT, artificial intelligence, big data, cloud computing and other technologies...",Hyperscal Solutions,West Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-23 13:41:00,23h ago,https://www.jobstreet.com.sg/job/75369961
75389665,DATA ENGINEER,"Design, develop, and implement data processing pipelines to process large volumes of structured and unstructured data",D L Resources Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-24 10:58:51,1h ago,https://www.jobstreet.com.sg/job/75389665
75134907,Data Science Research Fellow (Heat Resilience & Performance Centre),Data Science Research Fellow (Heat Resilience & Performance Centre),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-15 09:05:23,9d ago,https://www.jobstreet.com.sg/job/75134907
