,Job_ID,url,Job_txt,company,job-title,level,location,posted-time-ago,nb_candidats,scraping_date,posted_date
193,3909122173,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3909122173,"DevOps Engineer Randstad Singapore Singapore, Singapore 22 hours ago Be among the first 25 applicants See who Randstad Singapore has hired for this role Apply Join or sign in to find your next job Join to apply for the DevOps Engineer role at Randstad Singapore Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save DevOps Engineer at Randstad Singapore . Email or phone Password Show Forgot password? Sign in Report this job Direct message the job poster from Randstad Singapore Dalpreet Kaur Senior Consultant - Randstad Technologies about the company: Our client is a global technology leader, is renowned for its cutting-edge solutions with a strong emphasis on innovation and technology, the company is dedicated to providing advanced solutions that meet the evolving needs of its customers worldwide. about the job: Joining as a DevOps Engineer within the Product Engineering team, you will spearhead the transformation of our delivery and deployment processes into a seamless CI/CD model. You will: Define, develop, and validate the complete CI/CD pipeline using GitLab. Craft a reusable pipeline script adaptable for various projects. Implement an automated DevSecOps workflow. Propose deployment strategies aligning with corporate security standards. Collaborate with cross-functional teams to address gaps and drive progress. Establish CI/CD Monitoring/Alert and Report mechanisms. Upgrade software installers to silent installation mode. Create user guides and enforce DevSecOps best practices. Define Infrastructure as Code using Ansible/Terraform. skills and experience required: Proficiency in CICD tools like GitLab and Jenkins. Strong understanding of DevSecOps methodology. High emphasis on clean code and binary archive practices. Hands-on experience with scripting languages like Powershell, Shell, Groovy, and Ansible. Familiarity with code scanning tools like Sonar, Nexus, Blackduck, and Fortify. Proficient in both Windows and Linux server environments. Experience in programming (C#), building tools (Maven, MSDeploy), and CI debugging. Advanced knowledge of microservices architecture and orchestration with Kubernetes/Docker. Experience in a SaaS environment is advantageous To apply online please use the apply function, alternatively you may contact Dalpreet Kaur at +65 8450 8938 (EA: 94C3609 /R23111951) Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries IT Services and IT Consulting Referrals increase your chances of interviewing at Randstad Singapore by 2x See who you know",Randstad Singapore,DevOps Engineer,Entry level,"Singapore, Singapore",,,2024-04-26,
194,3906319683,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3906319683,"Blockchain Rust Engineer Trust Wallet Singapore 12 hours ago Be among the first 25 applicants See who Trust Wallet has hired for this role Apply Save Save job Save this job with your existing LinkedIn profile, or create a new one. .  Sign in to save Blockchain Rust Engineer at Trust Wallet . Email or phone Password Show Forgot password? Sign in Report this job Company Description Trust Wallet is the world’s most inclusive, chain-agnostic, self-custody wallet that serves tens of millions users globally. Trust Wallet provides a secure, seamless and intuitive gateway to the crypto and NFT ecosystems. Our users are able to send, receive, stake, mint and store across 4.5+ million cryptocurrencies on 66+ blockchains, including Ethereum, BSC, Polygon, Solana, Avalanche, etc. Our developer community of different projects relies on us to reach millions of their users, build their own wallets, and grow crypto adoption. Job Description As a Blockchain Rust Engineer, you'll join a highly autonomous team of engineers dedicated to expanding the capabilities of our Wallet Core library, an open-sourced, cross-platform library implementing low-level cryptographic wallet functionality for a high number of blockchains in a succinct way. Your contributions will directly impact the ease with which developers integrate blockchain technologies into their applications, fostering broader adoption and enhancing user experiences. Responsibilites: Feature Innovation: Research, design and develop new blockchains in Rust, implement new features for existing blockchain. System Architecture: Design robust architectures ensuring that the Core library integrates seamlessly with various blockchains and third-party systems. Rust Migration: Move existing C++ code to Rust for enhanced security, robustness, and memory safety. Code Quality: Write well tested code, keep high test code coverage. Qualifications 2+ years working in Crypto/Blockchain using Rust or GO or C++. Strong software development background and knowledge of common algorithms and data structures. Strong knowledge of writing efficient and safe code. Self-managed, proactive work style. Able to work independently within a team-centric environment. Excellent interpersonal, consultative and communication skills, including exceptional English written communication Adept in modern development practices, including automated testing and continuous integration for library development. Nice to have: Experienced with cryptography / security is a plus. Experienced with iOS / Android / Rust / Wasm is a plus. Additional Information Why work at Trust Wallet? Be a part of the world’s leading blockchain ecosystem that continues to grow and offers excellent career development opportunities. Work alongside diverse, world-class talent, in an environment where learning and growth opportunities are endless. Tackle fast-paced, challenging and unique projects. Work in a truly global organization, with international teams and a flat organizational structure. Enjoy competitive salary and benefits. Balance life and work with flexible working hours and casual work attire. Apply today to join our team in building the world’s most trusted and secure crypto wallet and enable a decentralized future for everyone. Trust Wallet is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success. By submitting a job application, you confirm that you have read and agree to our Candidate Privacy Notice. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Information Technology Industries Technology, Information and Internet Referrals increase your chances of interviewing at Trust Wallet by 2x See who you know",Trust Wallet,Blockchain Rust Engineer,Mid-Senior level,Singapore,,,2024-04-26,
195,3843116928,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3843116928,"Senior Data Engineer Grab Singapore, Singapore 1 month ago Over 200 applicants See who Grab has hired for this role Apply Join or sign in to find your next job Join to apply for the Senior Data Engineer role at Grab Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Senior Data Engineer at Grab . Email or phone Password Show Forgot password? Sign in Report this job Company Description Grab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all. Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change. Job Description Get to know the Team: Grab has been growing rapidly and expanding into multiple lines of businesses over the past few years. Grab Data Warehouse team is responsible for developing business intelligence systems using data from all lines of businesses in order to provide business insights to key stakeholders across the company. Get To Know The Role Our team is now looking for experienced data engineers to design and enhance our data warehouse systems. The Data Engineer plays a key role within the data warehouse team in developing the data warehouse systems, working closely with stakeholders from multiple lines of business (LOBs). Day to day responsibilities for Data Engineer includes but is not limited to: Participate in all aspects of developing a data warehouse system. Design, develop, test, deploy and support scalable and flexible data warehouse system that can integrate with multiple LOBs Liaison with Product, Business, Design and Engineering stakeholders to define and review technical specifications Design and implement scripts, ETL jobs, data models, etc. Provide horizontal, organization-wide visibility through metric measurements and insights regionally across different functions and teams Develop and uphold best practices with respect to change management, documentation and data protocols Identify system and application metrics, develop dashboards and setup alerts for metrics and thresholds Participate in technical and product discussions, code reviews, and on-call support activities Qualifications The Must-haves Bachelor degree in Analytics, Data Science, Mathematics, Computer Science, Information Systems, Computer Engineering, or a related technical field At least 3-4 years of experience developing Data warehouse and Business Intelligence solutions Sound knowledge of data warehousing concepts , data modeling/architecture and SQL Ability to work in a fast-paced agile development environment Knowledge of programming languages such as Java, Scala, Python, etc. Understanding of performance, scalability and reliability concepts Experience with Big Data frameworks such as Hadoop, Spark, etc. Experience with developing data solutions on AWS Ability to drive initiatives and work independently, while being a team player who can liaison with various stakeholders across the organization Excellent written and verbal communication skills in English The Nice-to-haves Experience with performance tuning & query optimization of data warehouse systems Experience with Graph DB Experience with Stream processing technologies such as Kafka, Spark streams, etc. Additional Information Benefits at Grab: Benefits We care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer: Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance. Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive. Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave. Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges. Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals. Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life. We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more. What We Stand For At Grab We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying. We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are. Show more Show less Seniority level Associate Employment type Full-time Job function Other Industries Software Development Referrals increase your chances of interviewing at Grab by 2x See who you know",Grab,Senior Data Engineer,Associate,"Singapore, Singapore",1 month ago,,2024-04-26,2024-03-27
196,3782549512,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3782549512,"Data Engineer - Search & Recommendation (Campus Recruitment 2024) Shopee Singapore, Singapore 3 months ago 85 applicants See who Shopee has hired for this role Apply Join or sign in to find your next job Join to apply for the Data Engineer - Search & Recommendation (Campus Recruitment 2024) role at Shopee Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Data Engineer - Search & Recommendation (Campus Recruitment 2024) at Shopee . Email or phone Password Show Forgot password? Sign in Report this job Job Description Design, build and maintain the real-time streaming system to support timely and accurate ingestion of various types of data (e.g. User behavior, RDS, NoSQL DB, and others) into storage Design, build and maintain data warehouse for Shopee’s e-commerce search and recommendation Translate data requirements into scalable technical data service with low latency and high concurrency Design, build and maintain batch or real-time data pipeline for algorithm, analytics and operational purpose using Hadoop big data technology Analyze and improve the efficiency, scalability, and stability of the data pipelines and related platforms or tools Define and manage service level agreement and data quality for all data sets Requirements Minimum Bachelor’s degree in Computer Science or a related technical field Proficient in working with programming languages, such as Java and/or Scala Proficient in Hadoop, Spark, MapReduce, and Hive/Spark/Presto SQL, experience with PB batch data processing is a plus Familiar with data warehouse standard, experience with live system data warehouse is a big plus Familiar with streaming data processing using Flink and Kafka Experience in designing and operating a robust distributed system is a plus Understanding data mining or machine learning is a plus Having a passion to work intimately with data Self-motivated and takes ownership Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries Technology, Information and Internet Referrals increase your chances of interviewing at Shopee by 2x See who you know",Shopee,Data Engineer - Search & Recommendation (Campus Recruitment 2024),Entry level,"Singapore, Singapore",3 months ago,85.0,2024-04-26,2024-01-27
197,3909114368,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3909114368,"Software Engineer TECEZE Singapore, Singapore 22 hours ago 59 applicants See who TECEZE has hired for this role Apply Save Save job Save this job with your existing LinkedIn profile, or create a new one. .  Sign in to save Software Engineer at TECEZE . Email or phone Password Show Forgot password? Sign in Report this job Requirement • 2 to 4 years of working experience in developing and delivering Pega application software. • Possess relevant system development / maintenance experience using Pega related technologies • Familiar in Pega technology specification and standards. • Must possess Pega v7.x or above technical certification, minimally a Pega Certified System Architect (PCSA). • Good command of Web technologies such as Javascript, XML, CSS, ANT scripts is an advantage. • Possess initiative and disposition with a strong commitment and orientation towards results and high quality standards • Strong problem-solving skills and ability to think out of the box • Team player with strong communication and interpersonal skills • Self-motivator with a positive attitude and with high energy • Customer focused • Proficient in written and spoken English • Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent • Able to travel as required Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Computer and Network Security Referrals increase your chances of interviewing at TECEZE by 2x See who you know",TECEZE,Software Engineer,Entry level,"Singapore, Singapore",,59.0,2024-04-26,
198,3888481824,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3888481824,"Data Engineer (Phillip Nova) PhillipCapital Singapore, Singapore 2 weeks ago Over 200 applicants See who PhillipCapital has hired for this role Apply Save Save job Save this job with your existing LinkedIn profile, or create a new one. .  Sign in to save Data Engineer (Phillip Nova) at PhillipCapital . Email or phone Password Show Forgot password? Sign in Report this job Direct message the job poster from PhillipCapital Rui Ping Teo Rui Ping Teo HR Business Partner at PhillipCapital Key Responsibilities : Data Pipeline Development : Design, build, and maintain data pipelines that extract, transform, and load (ETL) data from various sources into our data Data Modeling : Develop and maintain data models that optimize data storage and retrieval for analytical purposes. Data Integration : Collaborate with different departments to integrate data from various systems, ensuring data accuracy and consistency. Data Quality Assurance : Implement data quality checks and monitoring to ensure the accuracy and reliability of data. Data Security : Implement and maintain data security measures to protect sensitive information and comply with data privacy regulations. Data Documentation : Create and maintain documentation for data pipelines, schemas, and processes to facilitate knowledge sharing and transparency. Performance Optimization : Continuously optimize data pipelines and queries for better performance and scalability. Collaboration : Work closely with other stakeholders to understand their data requirements and provide the necessary support. Technology Stack : Stay up-to-date with the latest data engineering tools and technologies and make recommendations for their adoption when appropriate. Data Governance : Help establish data governance practices, including data cataloging, metadata management, and data lineage. Troubleshooting : Diagnose and resolve data-related issues and provide support to other teams when encountering data-related challenges. Qualifications : Bachelor's degree in Computer Science, Data Engineering, or a related field Proven experience as a Data Engineer or similar role, preferably in a data-centric organization. Strong programming skills in languages such as Python, Java, or Scala. Proficiency in data warehousing, ETL tools. Experience with databases (SQL, NoSQL) and data modeling. Knowledge of data integration techniques and tools. Understanding of data privacy and security best practices. Excellent problem-solving and communication skills. Ability to work independently and collaboratively in a dynamic environment. Familiarity with data governance principles and data privacy regulations is a plus Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Administrative Industries Financial Services Referrals increase your chances of interviewing at PhillipCapital by 2x See who you know",PhillipCapital,Data Engineer (Phillip Nova),Mid-Senior level,"Singapore, Singapore",2 weeks ago,,2024-04-26,2024-04-12
199,3778194096,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3778194096,"Senior Data Engineer Ministry of Defence of Singapore Singapore, Singapore 2 weeks ago Over 200 applicants See who Ministry of Defence of Singapore has hired for this role Apply Join or sign in to find your next job Join to apply for the Senior Data Engineer role at Ministry of Defence of Singapore Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Senior Data Engineer at Ministry of Defence of Singapore . Email or phone Password Show Forgot password? Sign in Report this job What The Role Is You have a high level of autonomy to design, build and maintain data solutions to marshal with Joint Intelligence Command (JIC)'s operational data across its suite of sensors. What You Will Be Working On Your solutions help application development teams consume data from data warehouses in an expedient manner and enable the intelligence analysts to perform self-service analytics. Your challenge lies in understanding and keeping pace with the evolving digital and operational landscape to effectively develop software and application tools useful for users. What We Are Looking For You must have a tertiary qualification in Engineering, Information Technology or a related field, with at least 6 years' experience in software engineering. You should demonstrate expertise in building and maintaining data pipelines with Kafka and Spark. You must be proficient in at least one programming skills, and willing to work with Python and Java. You should have a solid grasp in containerisation technology and be comfortable working across Docker and Kubernetes environments. Only shortlisted candidates will be notified. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Engineering Industries Government Administration, Government Relations Services, and International Trade and Development Referrals increase your chances of interviewing at Ministry of Defence of Singapore by 2x See who you know",Ministry of Defence of Singapore,Senior Data Engineer,Mid-Senior level,"Singapore, Singapore",2 weeks ago,,2024-04-26,2024-04-12
200,3901633333,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3901633333,"Data Engineer Intern IFS Capital Limited Singapore, Singapore 1 week ago 49 applicants See who IFS Capital Limited has hired for this role Apply Join or sign in to find your next job Join to apply for the Data Engineer Intern role at IFS Capital Limited Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Data Engineer Intern at IFS Capital Limited . Email or phone Password Show Forgot password? Sign in Report this job We are searching for a dedicated Data Engineer talent to join our Data Team at IFS Capital in Singapore. This internship offers an excellent opportunity for individuals with a strong passion for data and eager to gain hands-on experience to expand project exposure, especially in the field of data pipeline infrastructure and management. Responsibilities Build data schemas, mappings, and ETL (Extract, Transform, Load) workflows. Develop and maintain data ingestion pipelines, perform API integration. Implement automation data flows. Clean, preprocess, and transform raw data to ensure consistency, quality, and usability. Optimize data storage for cost-effectiveness and performance. Implement data quality checks and validation to ensure the accuracy and reliability of data. Govern data backup & recovery, data encryption and data integrity. Requirements Must be able to commit for 6 -12 months. Students pursuing Diploma / Degree/ Fresh graduate in computer science, data science, software engineering, information technology, mathematics, physics, or any related discipline. Strong problem-solving & analytical skills, critical thinking and resourceful. Positive attitude and willingness to learn. Excellent communication and collaboration skills. Proficient in SQL and Python Good knowledge of Database or Data warehouse Good knowledge of Cloud Computing i.e AWS, Azure, Google Cloud is a plus Good knowledge of Continuous Integration and Continuous Delivery and Version Control i.e Git is a plus Show more Show less Seniority level Internship Employment type Internship Job function Information Technology Industries Financial Services Referrals increase your chances of interviewing at IFS Capital Limited by 2x See who you know",IFS Capital Limited,Data Engineer Intern,Internship,"Singapore, Singapore",1 week ago,49.0,2024-04-26,2024-04-19
201,3904811499,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3904811499,"Data Engineer Intern HYPERGAI PTE. LTD. Singapore, Singapore 1 week ago 26 applicants Apply Join or sign in to find your next job Join to apply for the Data Engineer Intern role at HYPERGAI PTE. LTD. Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Data Engineer Intern at HYPERGAI PTE. LTD. . Email or phone Password Show Forgot password? Sign in Report this job About HyperGAI HyperGAI, building Hyper General AI platforms with world's leading Multimodal Generative AI, empowers everyone to work and live better in a whole new way. We are a small but fast-growing Generative AI deep-tech startup, founded by globally renowned AI thought leaders and a group of exceptional AI experts, talented researchers and experienced engineers. The growth and success of HyperGAI are driven by our amazing employees who believe in the same mission and live with our core values of agility, innovation, trust and one-team. Join us! Job Details We are seeking a highly motivated and entry level data engineer to develop exciting Generative AI (GenAI) products. Candidates should have at least 1 year of coding experience. As a data engineer, you will work with other teams to ensure the smooth progress of product iterations, continuously improve the user experience of the product through in-depth understanding of the business and products, and use technology to drive business growth. Your expertise will play a key role to build our products and achieve our vision. Responsibilities Cooperate with other teams to jointly ensure the smooth progress of product iterations. Understand the business and products in depth, continuously improve the user experience of products, and use technology to drive business development. Collect, filter and process AI training data. (Multi-modal data including text, image, video) Qualifications Possess a Bachelor’s degree or above in computer or software related majors. Proficient in one or more programming languages such as Golang/Python/PHP/Java and good coding standards. Keen in AI industry (AIGC). Multi-modal data including text, image, video is preferred Show more Show less Seniority level Internship Employment type Internship Job function Information Technology",,Data Engineer Intern,Internship,"Singapore, Singapore",1 week ago,26.0,2024-04-26,2024-04-19
202,3831024019,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3831024019,"Data Analytics Engineer (Remote) OnLoop Singapore, Singapore 2 months ago Over 200 applicants See who OnLoop has hired for this role Apply Join or sign in to find your next job Join to apply for the Data Analytics Engineer (Remote) role at OnLoop Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Data Analytics Engineer (Remote) at OnLoop . Email or phone Password Show Forgot password? Sign in Report this job The Data Analytics Engineer will play a crucial role in transforming raw data into actionable insights for the organization. The ideal candidate will possess strong analytical skills, attention to detail, and the ability to communicate findings effectively. Working closely with cross-functional teams, the Data Analytics Engineer will be responsible for gathering, analyzing, and interpreting data to inform business strategies and drive informed decision-making About Us Being an early stage, category-defining company necessitates a deep understanding of our customers’ pain points, problems to solve, and areas of opportunity - all of these things help define what is possible with OnLoop in their organizations. Our founders were tired of the time-consuming yet biased and anxiety riddled traditional approaches to performance management and manager enablement to abolish an archaic industry and replace it with something new — Collaborative Team Development (CTD) Key Responsibilities Gather, clean, and organize large datasets from various sources to ensure accuracy and reliability Collaborate with data engineers to streamline data processing pipelines Perform exploratory data analysis to identify trends, patterns, and anomalies Utilize statistical methods to extract meaningful insights from complex datasets Develop and maintain interactive dashboards and reports for key stakeholders Present findings in a clear and compelling manner through data visualizations and reports Build predictive models to forecast business trends and outcomes Evaluate model performance and make recommendations for model improvement Work closely with cross-functional teams to understand business requirements and provide data-driven solutions Communicate findings to both technical and non-technical stakeholders effectively Implement and maintain data quality standards and governance practices Identify and resolve data quality issues to ensure the integrity of the analysis Qualifications Bachelor’s Degree in Mathematics/Statistics or equivalent Strong technical knowledge of SQL, Microsoft Excel, Google Sheets Experience with building dashboards and visualizations in Domo, Tableau, Metabase or Google Looker Studio or any other equivalent Experience with working with data warehouses BigQuery, Snowflake, etc Working knowledge of DBT Cloud is a plus Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Other Industries Software Development Referrals increase your chances of interviewing at OnLoop by 2x See who you know",OnLoop,Data Analytics Engineer (Remote),Mid-Senior level,"Singapore, Singapore",2 months ago,,2024-04-26,2024-02-26
203,3673087977,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3673087977,"Data Engineer Lynx Analytics Singapore, Singapore 10 months ago 141 applicants See who Lynx Analytics has hired for this role Apply Join or sign in to find your next job Join to apply for the Data Engineer role at Lynx Analytics Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Data Engineer at Lynx Analytics . Email or phone Password Show Forgot password? Sign in Report this job COMPANY OVERVIEW Lynx Analytics was founded in 2010 by a group of INSEAD students and professors with a strong research background in graph analytics. Several of our founders since then became professors and faculty directors of analytics centers at leading US universities. Our founding purpose? To apply graph theory to simplify and solve complex, real-world business problems. Our mission has evolved over the years, and we currently offer a range of cutting edge data analytics and AI solutions to help companies transform their operations and optimise their commercial performance. Back then, graph theory was mostly the purview of social networking sites. We wanted to expand this technology and help companies leverage their communities to unlock greater growth. Lynx has offices in Singapore, US, Hong Kong, Hungary, and operations in several other countries such as Canada, Germany, Indonesia. We work with some of the world's largest companies and are constantly looking to expand our knowledge base and geographical footprint. Lynx Analytics' technology is deployed with various Clients internationally and has significant growth potential. We have a diverse and inclusive global team comprising Professors, PhDs, MSc's, and MBAs from Ivy Leagues, INSEAD and NUS with a broad spectrum of experience in start-ups and blue-chip companies (Google, Databricks, ZS, Abbvie, Amgen, Vodafone, Morgan Stanley, Palantir, Katana Graph to name but a few). It is the combination of our industry insight and experience, scalable proprietary technology, and highly qualified people that drives our compelling value proposition. We are looking for ambitious, innovative, empathetic and relentless team players to explore the career opportunities that we offer as we continue to scale our operations. KEY RESPONSIBILITIES A Data Engineer's responsibility is to implement and deploy data analysis pipelines at various clients of Lynx Analytics. This includes participating in the activities below: Understand deeply the business problem that we are trying to solve by our analytical solution Through continuous consultations with employees of our client, discover the client's existing data sources that are relevant to the problem we try to solve. This includes discussions with client IT, data owners, future business users, etc. Working together with the IT teams of the client, define the technical architecture for the analytical solution that we are to deploy for the client. Implement the data ingestion subsystem: this is the system responsible for moving all the necessary data sources to a single location where the actual analysis will happen. Implement the data analysis pipelines. Integrate the results into business UIs developed by Lynx or pre-existing client software systems REQUIREMENTS Relevant tertiary qualification, preferably at Masters level or above, in Engineering or another relevant discipline with strong academic results Strong programming skills Solid knowledge of Python and Java (or better yet, Scala) Good understanding of the Linux OS including basic sysadmin and shell scripting abilities SQL Experience in project delivery in a B2B setting Good problem-solving skills DESIRABLE Experience in Big Data A minimum of 3 years of experience in Data Science or Analytics Industry experience in working for a big enterprise (like our clients) WHAT WE OFFER Opportunity to work on creating innovative, leading-edge data science pipelines using our state of the art, in-house built big graph tool Work closely with the developers of the (big graph) tool you will be building upon Be a member of a very strong team with mathematicians, ex-Googlers, Ivy League professors, MBA alumni and telecommunications industry experts Startup atmosphere Competitive salary Equity incentives for employees Flexible working hours, family-friendly workplace Show more Show less Seniority level Entry level Employment type Full-time Job function Information Technology Industries Technology, Information and Internet Referrals increase your chances of interviewing at Lynx Analytics by 2x See who you know",Lynx Analytics,Data Engineer,Entry level,"Singapore, Singapore",10 months ago,141.0,2024-04-26,2023-07-01
204,3437509388,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3437509388,"Big Data Engineer, Data Platform TikTok Singapore 1 month ago Over 200 applicants See who TikTok has hired for this role Apply Join or sign in to find your next job Join to apply for the Big Data Engineer, Data Platform role at TikTok Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Big Data Engineer, Data Platform at TikTok . Email or phone Password Show Forgot password? Sign in Report this job Responsibilities TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us. Team Introduction The mission of the Data Platform Singapore Business Partnering (DPSG BP) team is to empower the TikTok Business with data. Our goal is to build a Data Warehouse that can cater to batch and streaming data, Data Products that provide useful information to build efficient data metrics & dashboards which will be used to make smarter business decisions to support business growth. If you're looking for a challenging ground to push your limits, this is the team for you! As a data engineer in the data platform team, you will have the opportunity to build, optimize and grow one of the largest data platforms in the world. You'll have the opportunity to gain hands-on experience on all kinds of systems in the data platform ecosystem. Your work will have a direct and huge impact on the company's core products as well as hundreds of millions of users. What you'll do: - Design and build data transformations efficiently and reliably for different purposes (e.g. reporting, growth analysis, and multi-dimensional analysis) - Design and implement reliable, scalable, robust and extensible big data systems that support core products and business - Establish solid design and best engineering practice for engineers as well as non-technical people - Develop and implement techniques and analytics applications to transform raw data into meaningful information using data-oriented programming languages and visualisation software. - Apply data mining, data modelling, natural language processing, and machine learning to extract and analyse information from large structured and unstructured datasets. - Visualise, interpret, and report data findings and may create dynamic data reports as well. Qualifications - Bachelor or Masters degree in Computer Science or related technical field or equivalent practical experience - At least 1 year of experience in the Big Data technologies(Hadoop, M/R, Hive, Spark, Metastore, Presto, Flume, Kafka, ClickHouse, Flink etc.) - Experience with performing data analysis, data ingestion and data integration - Experience with schema design and data modeling - Experience with ETL (Extraction, Transformation & Loading) and architecting data systems - Experience in writing, analyzing and debugging SQL queries - Experience in data privacy and security related projects. - Deep understanding of various Big Data technologies - Passionate and self-motivated about technologies in the Big Data area - Solid communication and collaboration skills TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Research, Information Technology, and Engineering Industries Entertainment Providers Referrals increase your chances of interviewing at TikTok by 2x See who you know",TikTok,"Big Data Engineer, Data Platform",Not Applicable,Singapore,1 month ago,,2024-04-26,2024-03-27
